prompt,generation,seed,supervisor,event,percentage
2,1,1001,S_20260806_150544,search_color,27.6566757493188
2,1,1001,S_20260806_150544,move_forward,42.30245231607629
2,1,1001,S_20260806_150544,full_rotate,3.2016348773841963
2,1,1001,S_20260806_150544,approach_color,22.547683923705723
2,1,1001,S_20260806_150544,rotate_clockwise,1.6348773841961852
2,1,1001,S_20260806_150544,rotate_counterclockwise,1.9073569482288828
2,1,1001,S_20260806_150544,move_backward,0.7493188010899182
2,1,1002,S_20260806_150544,move_forward,44.24778761061947
2,1,1002,S_20260806_150544,search_color,24.188790560471976
2,1,1002,S_20260806_150544,full_rotate,2.2615535889872174
2,1,1002,S_20260806_150544,approach_color,27.43362831858407
2,1,1002,S_20260806_150544,rotate_counterclockwise,0.8849557522123894
2,1,1002,S_20260806_150544,rotate_clockwise,0.8849557522123894
2,1,1002,S_20260806_150544,move_backward,0.09832841691248771
2,1,1003,S_20260806_150544,move_forward,46.266829865361075
2,1,1003,S_20260806_150544,search_color,21.175030599755203
2,1,1003,S_20260806_150544,approach_color,28.274173806609546
2,1,1003,S_20260806_150544,rotate_counterclockwise,0.9791921664626683
2,1,1003,S_20260806_150544,move_backward,0.6119951040391677
2,1,1003,S_20260806_150544,full_rotate,2.08078335373317
2,1,1003,S_20260806_150544,rotate_clockwise,0.6119951040391677
2,1,1004,S_20260806_150544,move_forward,45.31568228105906
2,1,1004,S_20260806_150544,search_color,21.792260692464357
2,1,1004,S_20260806_150544,approach_color,27.189409368635438
2,1,1004,S_20260806_150544,rotate_clockwise,1.8329938900203666
2,1,1004,S_20260806_150544,full_rotate,2.1384928716904277
2,1,1004,S_20260806_150544,rotate_counterclockwise,1.4256619144602851
2,1,1004,S_20260806_150544,move_backward,0.3054989816700611
2,1,1005,S_20260806_150544,move_forward,46.17801047120419
2,1,1005,S_20260806_150544,search_color,18.219895287958114
2,1,1005,S_20260806_150544,approach_color,27.539267015706805
2,1,1005,S_20260806_150544,rotate_clockwise,2.1989528795811517
2,1,1005,S_20260806_150544,full_rotate,3.4554973821989527
2,1,1005,S_20260806_150544,rotate_counterclockwise,1.9895287958115184
2,1,1005,S_20260806_150544,move_backward,0.418848167539267
2,3,1001,S_20260806_150749,search_color,6.046195652173913
2,3,1001,S_20260806_150749,move_forward,79.14402173913044
2,3,1001,S_20260806_150749,approach_color,6.2273550724637685
2,3,1001,S_20260806_150749,full_rotate,3.8269927536231885
2,3,1001,S_20260806_150749,rotate_clockwise,1.9248188405797102
2,3,1001,S_20260806_150749,rotate_counterclockwise,2.2192028985507246
2,3,1001,S_20260806_150749,move_backward,0.6114130434782609
2,3,1002,S_20260806_150749,move_forward,61.95418754473872
2,3,1002,S_20260806_150749,search_color,18.575518969219758
2,3,1002,S_20260806_150749,approach_color,11.381531853972799
2,3,1002,S_20260806_150749,full_rotate,3.614889047959914
2,3,1002,S_20260806_150749,rotate_clockwise,1.8969219756621332
2,3,1002,S_20260806_150749,move_backward,0.35790980672870437
2,3,1002,S_20260806_150749,rotate_counterclockwise,2.2190408017179672
2,3,1003,S_20260806_150749,move_forward,62.459451489236216
2,3,1003,S_20260806_150749,search_color,18.873488646416988
2,3,1003,S_20260806_150749,approach_color,12.238277794161014
2,3,1003,S_20260806_150749,full_rotate,2.890002948982601
2,3,1003,S_20260806_150749,rotate_counterclockwise,1.9168386906517252
2,3,1003,S_20260806_150749,rotate_clockwise,1.3860218224712475
2,3,1003,S_20260806_150749,move_backward,0.23591860808021234
2,3,1004,S_20260806_150749,move_forward,28.6231884057971
2,3,1004,S_20260806_150749,search_color,43.01242236024845
2,3,1004,S_20260806_150749,approach_color,26.08695652173913
2,3,1004,S_20260806_150749,full_rotate,0.9834368530020704
2,3,1004,S_20260806_150749,rotate_clockwise,0.6211180124223602
2,3,1004,S_20260806_150749,rotate_counterclockwise,0.6211180124223602
2,3,1004,S_20260806_150749,move_backward,0.051759834368530024
2,3,1005,S_20260806_150749,move_forward,54.56760048721072
2,3,1005,S_20260806_150749,search_color,21.965083231831102
2,3,1005,S_20260806_150749,approach_color,15.834348355663824
2,3,1005,S_20260806_150749,full_rotate,3.3698741372310193
2,3,1005,S_20260806_150749,rotate_clockwise,1.5834348355663825
2,3,1005,S_20260806_150749,rotate_counterclockwise,1.989443767762891
2,3,1005,S_20260806_150749,move_backward,0.6902151847340642
2,2,1001,S_20260806_150931,search_color,9.044776119402986
2,2,1001,S_20260806_150931,move_forward,75.3731343283582
2,2,1001,S_20260806_150931,approach_color,8.08955223880597
2,2,1001,S_20260806_150931,full_rotate,2.8955223880597014
2,2,1001,S_20260806_150931,rotate_counterclockwise,2.3582089552238807
2,2,1001,S_20260806_150931,move_backward,0.5671641791044776
2,2,1001,S_20260806_150931,rotate_clockwise,1.671641791044776
2,2,1002,S_20260806_150931,move_forward,64.24731182795699
2,2,1002,S_20260806_150931,search_color,19.56605222734255
2,2,1002,S_20260806_150931,approach_color,10.522273425499233
2,2,1002,S_20260806_150931,rotate_clockwise,1.3824884792626728
2,2,1002,S_20260806_150931,full_rotate,2.5345622119815667
2,2,1002,S_20260806_150931,rotate_counterclockwise,1.401689708141321
2,2,1002,S_20260806_150931,move_backward,0.3456221198156682
2,2,1003,S_20260806_150931,move_forward,56.59562988939844
2,2,1003,S_20260806_150931,search_color,24.62908011869436
2,2,1003,S_20260806_150931,approach_color,12.59778796870785
2,2,1003,S_20260806_150931,full_rotate,2.697599136768276
2,2,1003,S_20260806_150931,rotate_clockwise,1.834367413002428
2,2,1003,S_20260806_150931,rotate_counterclockwise,1.4027515511195037
2,2,1003,S_20260806_150931,move_backward,0.24278392230914486
2,2,1004,S_20260806_150931,move_forward,32.54257907542579
2,2,1004,S_20260806_150931,search_color,38.62530413625304
2,2,1004,S_20260806_150931,approach_color,26.824817518248175
2,2,1004,S_20260806_150931,rotate_clockwise,0.6082725060827251
2,2,1004,S_20260806_150931,full_rotate,0.5474452554744526
2,2,1004,S_20260806_150931,rotate_counterclockwise,0.7299270072992701
2,2,1004,S_20260806_150931,move_backward,0.12165450121654502
2,2,1005,S_20260806_150931,move_forward,62.09935897435897
2,2,1005,S_20260806_150931,search_color,18.349358974358974
2,2,1005,S_20260806_150931,approach_color,13.42147435897436
2,2,1005,S_20260806_150931,rotate_counterclockwise,1.4423076923076923
2,2,1005,S_20260806_150931,full_rotate,2.7243589743589745
2,2,1005,S_20260806_150931,rotate_clockwise,1.3221153846153846
2,2,1005,S_20260806_150931,move_backward,0.6410256410256411
3,1,1001,S_20260806_151210,move_forward,45.56126192223037
3,1,1001,S_20260806_151210,search_color,23.771093176815846
3,1,1001,S_20260806_151210,rotate_clockwise,2.421129860601614
3,1,1001,S_20260806_151210,full_rotate,2.93470286133529
3,1,1001,S_20260806_151210,approach_color,23.84446074834923
3,1,1001,S_20260806_151210,rotate_counterclockwise,0.9537784299339692
3,1,1001,S_20260806_151210,move_backward,0.5135730007336757
3,1,1002,S_20260806_151210,search_color,23.614663256606992
3,1,1002,S_20260806_151210,move_forward,47.14407502131287
3,1,1002,S_20260806_151210,full_rotate,1.9607843137254901
3,1,1002,S_20260806_151210,approach_color,24.808184143222505
3,1,1002,S_20260806_151210,rotate_counterclockwise,1.3640238704177323
3,1,1002,S_20260806_151210,rotate_clockwise,0.6820119352088662
3,1,1002,S_20260806_151210,move_backward,0.42625745950554134
3,1,1003,S_20260806_151210,search_color,26.93631669535284
3,1,1003,S_20260806_151210,move_forward,41.73838209982788
3,1,1003,S_20260806_151210,approach_color,23.407917383820998
3,1,1003,S_20260806_151210,full_rotate,3.7865748709122204
3,1,1003,S_20260806_151210,rotate_counterclockwise,2.0654044750430294
3,1,1003,S_20260806_151210,move_backward,1.2048192771084338
3,1,1003,S_20260806_151210,rotate_clockwise,0.8605851979345955
3,1,1004,S_20260806_151210,search_color,21.898597626752967
3,1,1004,S_20260806_151210,move_forward,46.27831715210356
3,1,1004,S_20260806_151210,approach_color,25.782092772384036
3,1,1004,S_20260806_151210,rotate_clockwise,1.4023732470334411
3,1,1004,S_20260806_151210,full_rotate,2.588996763754045
3,1,1004,S_20260806_151210,rotate_counterclockwise,1.8338727076591155
3,1,1004,S_20260806_151210,move_backward,0.21574973031283712
3,1,1005,S_20260806_151210,search_color,19.43907156673114
3,1,1005,S_20260806_151210,move_forward,44.680851063829785
3,1,1005,S_20260806_151210,approach_color,29.88394584139265
3,1,1005,S_20260806_151210,rotate_clockwise,1.1605415860735009
3,1,1005,S_20260806_151210,full_rotate,2.611218568665377
3,1,1005,S_20260806_151210,rotate_counterclockwise,1.4506769825918762
3,1,1005,S_20260806_151210,move_backward,0.7736943907156673
3,2,1001,S_20260806_151219,move_forward,45.6436420722135
3,2,1001,S_20260806_151219,search_color,31.475667189952905
3,2,1001,S_20260806_151219,full_rotate,3.8854003139717426
3,2,1001,S_20260806_151219,approach_color,14.167974882260596
3,2,1001,S_20260806_151219,rotate_counterclockwise,2.3547880690737832
3,2,1001,S_20260806_151219,rotate_clockwise,2.119309262166405
3,2,1001,S_20260806_151219,move_backward,0.3532182103610675
3,2,1002,S_20260806_151219,search_color,24.885844748858446
3,2,1002,S_20260806_151219,move_forward,46.80365296803653
3,2,1002,S_20260806_151219,full_rotate,2.8158295281582952
3,2,1002,S_20260806_151219,approach_color,22.374429223744293
3,2,1002,S_20260806_151219,rotate_counterclockwise,1.36986301369863
3,2,1002,S_20260806_151219,rotate_clockwise,1.21765601217656
3,2,1002,S_20260806_151219,move_backward,0.532724505327245
3,2,1003,S_20260806_151219,search_color,22.842105263157894
3,2,1003,S_20260806_151219,move_forward,44.63157894736842
3,2,1003,S_20260806_151219,approach_color,25.05263157894737
3,2,1003,S_20260806_151219,rotate_clockwise,2.9473684210526314
3,2,1003,S_20260806_151219,move_backward,0.5263157894736842
3,2,1003,S_20260806_151219,full_rotate,2.1052631578947367
3,2,1003,S_20260806_151219,rotate_counterclockwise,1.894736842105263
3,2,1004,S_20260806_151219,search_color,18.218623481781375
3,2,1004,S_20260806_151219,move_forward,45.24291497975708
3,2,1004,S_20260806_151219,approach_color,26.214574898785425
3,2,1004,S_20260806_151219,full_rotate,4.959514170040486
3,2,1004,S_20260806_151219,rotate_counterclockwise,2.2267206477732793
3,2,1004,S_20260806_151219,rotate_clockwise,2.42914979757085
3,2,1004,S_20260806_151219,move_backward,0.708502024291498
3,2,1005,S_20260806_151219,search_color,18.61111111111111
3,2,1005,S_20260806_151219,move_forward,44.81481481481482
3,2,1005,S_20260806_151219,approach_color,28.98148148148148
3,2,1005,S_20260806_151219,full_rotate,2.5925925925925926
3,2,1005,S_20260806_151219,rotate_clockwise,2.037037037037037
3,2,1005,S_20260806_151219,rotate_counterclockwise,2.685185185185185
3,2,1005,S_20260806_151219,move_backward,0.2777777777777778
3,3,1001,S_20260806_151234,move_forward,46.4100666173205
3,3,1001,S_20260806_151234,search_color,24.130273871206512
3,3,1001,S_20260806_151234,rotate_clockwise,1.8504811250925242
3,3,1001,S_20260806_151234,full_rotate,1.776461880088823
3,3,1001,S_20260806_151234,approach_color,23.83419689119171
3,3,1001,S_20260806_151234,rotate_counterclockwise,1.4063656550703183
3,3,1001,S_20260806_151234,move_backward,0.5921539600296077
3,3,1002,S_20260806_151234,search_color,25.36997885835095
3,3,1002,S_20260806_151234,move_forward,46.582100070472165
3,3,1002,S_20260806_151234,full_rotate,2.536997885835095
3,3,1002,S_20260806_151234,approach_color,22.269203664552503
3,3,1002,S_20260806_151234,rotate_counterclockwise,1.127554615926709
3,3,1002,S_20260806_151234,rotate_clockwise,1.6913319238900635
3,3,1002,S_20260806_151234,move_backward,0.42283298097251587
3,3,1003,S_20260806_151234,search_color,28.058103975535168
3,3,1003,S_20260806_151234,move_forward,44.342507645259936
3,3,1003,S_20260806_151234,approach_color,21.712538226299696
3,3,1003,S_20260806_151234,full_rotate,2.981651376146789
3,3,1003,S_20260806_151234,rotate_counterclockwise,1.452599388379205
3,3,1003,S_20260806_151234,rotate_clockwise,1.2996941896024465
3,3,1003,S_20260806_151234,move_backward,0.1529051987767584
3,3,1004,S_20260806_151234,search_color,19.40639269406393
3,3,1004,S_20260806_151234,move_forward,43.60730593607306
3,3,1004,S_20260806_151234,approach_color,29.5662100456621
3,3,1004,S_20260806_151234,full_rotate,2.853881278538813
3,3,1004,S_20260806_151234,rotate_clockwise,2.0547945205479454
3,3,1004,S_20260806_151234,move_backward,1.0273972602739727
3,3,1004,S_20260806_151234,rotate_counterclockwise,1.4840182648401827
3,3,1005,S_20260806_151234,search_color,25.214285714285715
3,3,1005,S_20260806_151234,move_forward,45.5
3,3,1005,S_20260806_151234,approach_color,23.285714285714285
3,3,1005,S_20260806_151234,full_rotate,2.857142857142857
3,3,1005,S_20260806_151234,rotate_counterclockwise,1.2857142857142858
3,3,1005,S_20260806_151234,rotate_clockwise,1.4285714285714286
3,3,1005,S_20260806_151234,move_backward,0.42857142857142855
4,1,1001,S_20260806_151654,search_color,21.32132132132132
4,1,1001,S_20260806_151654,move_forward,46.0960960960961
4,1,1001,S_20260806_151654,full_rotate,3.078078078078078
4,1,1001,S_20260806_151654,approach_color,23.64864864864865
4,1,1001,S_20260806_151654,rotate_clockwise,2.7777777777777777
4,1,1001,S_20260806_151654,rotate_counterclockwise,2.2522522522522523
4,1,1001,S_20260806_151654,move_backward,0.8258258258258259
4,1,1002,S_20260806_151654,move_forward,45.49418604651163
4,1,1002,S_20260806_151654,search_color,25.726744186046513
4,1,1002,S_20260806_151654,full_rotate,2.8343023255813953
4,1,1002,S_20260806_151654,approach_color,22.165697674418606
4,1,1002,S_20260806_151654,rotate_counterclockwise,1.2354651162790697
4,1,1002,S_20260806_151654,rotate_clockwise,1.8895348837209303
4,1,1002,S_20260806_151654,move_backward,0.6540697674418605
4,1,1003,S_20260806_151654,move_forward,44.87772637144746
4,1,1003,S_20260806_151654,search_color,28.155981493721082
4,1,1003,S_20260806_151654,approach_color,18.836748182419036
4,1,1003,S_20260806_151654,rotate_counterclockwise,1.6523463317911433
4,1,1003,S_20260806_151654,full_rotate,3.6351619299405153
4,1,1003,S_20260806_151654,rotate_clockwise,2.3793787177792467
4,1,1003,S_20260806_151654,move_backward,0.46265697290152014
4,1,1004,S_20260806_151654,move_forward,45.20222045995242
4,1,1004,S_20260806_151654,search_color,22.68041237113402
4,1,1004,S_20260806_151654,approach_color,23.076923076923077
4,1,1004,S_20260806_151654,rotate_clockwise,2.775574940523394
4,1,1004,S_20260806_151654,full_rotate,3.8858049167327517
4,1,1004,S_20260806_151654,rotate_counterclockwise,1.823949246629659
4,1,1004,S_20260806_151654,move_backward,0.5551149881046789
4,1,1005,S_20260806_151654,move_forward,48.25688073394495
4,1,1005,S_20260806_151654,search_color,18.990825688073393
4,1,1005,S_20260806_151654,approach_color,26.788990825688074
4,1,1005,S_20260806_151654,rotate_clockwise,1.1926605504587156
4,1,1005,S_20260806_151654,full_rotate,2.477064220183486
4,1,1005,S_20260806_151654,rotate_counterclockwise,1.7431192660550459
4,1,1005,S_20260806_151654,move_backward,0.5504587155963303
4,3,1001,S_20260806_151722,search_color,27.02985856469356
4,3,1001,S_20260806_151722,move_forward,45.835515976951285
4,3,1001,S_20260806_151722,rotate_counterclockwise,1.6238868517548455
4,3,1001,S_20260806_151722,full_rotate,4.3478260869565215
4,3,1001,S_20260806_151722,approach_color,18.805657412257727
4,3,1001,S_20260806_151722,rotate_clockwise,1.7810371922472499
4,3,1001,S_20260806_151722,move_backward,0.5762179151388162
4,3,1002,S_20260806_151722,move_forward,45.03475670307845
4,3,1002,S_20260806_151722,search_color,27.507447864945384
4,3,1002,S_20260806_151722,rotate_counterclockwise,2.53227408142999
4,3,1002,S_20260806_151722,full_rotate,4.121151936444885
4,3,1002,S_20260806_151722,approach_color,18.123138033763656
4,3,1002,S_20260806_151722,rotate_clockwise,1.9860973187686197
4,3,1002,S_20260806_151722,move_backward,0.6951340615690169
4,3,1003,S_20260806_151722,move_forward,47.64542936288089
4,3,1003,S_20260806_151722,search_color,17.451523545706372
4,3,1003,S_20260806_151722,approach_color,29.501385041551245
4,3,1003,S_20260806_151722,rotate_counterclockwise,1.5235457063711912
4,3,1003,S_20260806_151722,full_rotate,2.21606648199446
4,3,1003,S_20260806_151722,rotate_clockwise,1.3850415512465375
4,3,1003,S_20260806_151722,move_backward,0.2770083102493075
4,3,1004,S_20260806_151722,move_forward,45.1726155646577
4,3,1004,S_20260806_151722,search_color,27.03335283791691
4,3,1004,S_20260806_151722,approach_color,19.60210649502633
4,3,1004,S_20260806_151722,rotate_clockwise,2.1064950263311877
4,3,1004,S_20260806_151722,full_rotate,3.5108250438853132
4,3,1004,S_20260806_151722,rotate_counterclockwise,1.9309537741369223
4,3,1004,S_20260806_151722,move_backward,0.6436512580456407
4,3,1005,S_20260806_151722,move_forward,48.0
4,3,1005,S_20260806_151722,search_color,22.181818181818183
4,3,1005,S_20260806_151722,full_rotate,3.6363636363636362
4,3,1005,S_20260806_151722,rotate_counterclockwise,1.0909090909090908
4,3,1005,S_20260806_151722,approach_color,22.10909090909091
4,3,1005,S_20260806_151722,move_backward,0.6545454545454545
4,3,1005,S_20260806_151722,rotate_clockwise,2.327272727272727
4,2,1001,S_20260806_151904,move_forward,48.53683148335015
4,2,1001,S_20260806_151904,search_color,17.558022199798184
4,2,1001,S_20260806_151904,rotate_clockwise,1.311806256306761
4,2,1001,S_20260806_151904,full_rotate,3.229061553985873
4,2,1001,S_20260806_151904,approach_color,26.437941473259333
4,2,1001,S_20260806_151904,move_backward,0.9081735620585267
4,2,1001,S_20260806_151904,rotate_counterclockwise,2.0181634712411705
4,2,1002,S_20260806_151904,search_color,22.070844686648503
4,2,1002,S_20260806_151904,move_forward,47.68392370572207
4,2,1002,S_20260806_151904,rotate_counterclockwise,2.1798365122615806
4,2,1002,S_20260806_151904,full_rotate,2.997275204359673
4,2,1002,S_20260806_151904,approach_color,23.43324250681199
4,2,1002,S_20260806_151904,rotate_clockwise,1.2715712988192551
4,2,1002,S_20260806_151904,move_backward,0.36330608537693004
4,2,1003,S_20260806_151904,search_color,26.54320987654321
4,2,1003,S_20260806_151904,move_forward,45.67901234567901
4,2,1003,S_20260806_151904,approach_color,17.663817663817664
4,2,1003,S_20260806_151904,rotate_clockwise,1.94681861348528
4,2,1003,S_20260806_151904,full_rotate,4.320987654320987
4,2,1003,S_20260806_151904,move_backward,0.6172839506172839
4,2,1003,S_20260806_151904,rotate_counterclockwise,3.2288698955365622
4,2,1004,S_20260806_151904,search_color,19.581749049429657
4,2,1004,S_20260806_151904,move_forward,46.00760456273764
4,2,1004,S_20260806_151904,approach_color,25.475285171102662
4,2,1004,S_20260806_151904,full_rotate,4.08745247148289
4,2,1004,S_20260806_151904,rotate_counterclockwise,2.661596958174905
4,2,1004,S_20260806_151904,rotate_clockwise,1.9011406844106464
4,2,1004,S_20260806_151904,move_backward,0.28517110266159695
4,2,1005,S_20260806_151904,search_color,26.33248730964467
4,2,1005,S_20260806_151904,move_forward,44.796954314720814
4,2,1005,S_20260806_151904,approach_color,19.733502538071065
4,2,1005,S_20260806_151904,full_rotate,3.7436548223350252
4,2,1005,S_20260806_151904,rotate_clockwise,1.7766497461928934
4,2,1005,S_20260806_151904,rotate_counterclockwise,2.8553299492385786
4,2,1005,S_20260806_151904,move_backward,0.7614213197969543
5,1,1001,S_20260806_152057,move_forward,47.31182795698925
5,1,1001,S_20260806_152057,search_color,19.159335288367547
5,1,1001,S_20260806_152057,full_rotate,3.0303030303030303
5,1,1001,S_20260806_152057,approach_color,26.881720430107528
5,1,1001,S_20260806_152057,rotate_counterclockwise,1.5640273704789833
5,1,1001,S_20260806_152057,move_backward,0.39100684261974583
5,1,1001,S_20260806_152057,rotate_clockwise,1.66177908113392
5,1,1002,S_20260806_152057,search_color,20.257826887661142
5,1,1002,S_20260806_152057,move_forward,46.68508287292818
5,1,1002,S_20260806_152057,rotate_counterclockwise,1.7495395948434622
5,1,1002,S_20260806_152057,full_rotate,2.2099447513812156
5,1,1002,S_20260806_152057,approach_color,26.887661141804788
5,1,1002,S_20260806_152057,rotate_clockwise,1.6574585635359116
5,1,1002,S_20260806_152057,move_backward,0.5524861878453039
5,1,1003,S_20260806_152057,search_color,24.675324675324674
5,1,1003,S_20260806_152057,move_forward,44.30863254392666
5,1,1003,S_20260806_152057,approach_color,21.543162719633308
5,1,1003,S_20260806_152057,full_rotate,3.7433155080213902
5,1,1003,S_20260806_152057,rotate_clockwise,1.2223071046600458
5,1,1003,S_20260806_152057,rotate_counterclockwise,3.514132925897632
5,1,1003,S_20260806_152057,move_backward,0.9931245225362872
5,1,1004,S_20260806_152057,search_color,18.98876404494382
5,1,1004,S_20260806_152057,move_forward,47.07865168539326
5,1,1004,S_20260806_152057,approach_color,25.95505617977528
5,1,1004,S_20260806_152057,full_rotate,2.9213483146067416
5,1,1004,S_20260806_152057,rotate_counterclockwise,2.0224719101123596
5,1,1004,S_20260806_152057,rotate_clockwise,2.0224719101123596
5,1,1004,S_20260806_152057,move_backward,1.0112359550561798
5,1,1005,S_20260806_152057,search_color,25.816582914572866
5,1,1005,S_20260806_152057,move_forward,45.47738693467337
5,1,1005,S_20260806_152057,approach_color,22.675879396984925
5,1,1005,S_20260806_152057,rotate_clockwise,1.3190954773869348
