time_s,robot_0_detected,robot_1_detected,robot_2_detected
35.8,1,1,1
36.0,1,1,1
36.2,1,1,1
36.4,1,1,1
36.6,1,1,1
36.8,1,1,1
37.0,1,1,1
37.2,1,1,1
37.4,1,1,1
37.6,1,1,1
37.8,1,1,1
38.0,1,1,1
38.2,1,1,1
38.4,1,1,1
38.6,1,1,1
38.8,1,1,1
39.0,1,1,1
39.2,1,1,1
39.4,1,1,1
39.6,1,1,1
39.8,1,1,1
40.0,1,1,1
40.2,1,1,1
40.4,1,1,1
40.6,1,1,1
40.8,1,1,1
41.0,1,1,1
41.2,1,1,1
41.4,1,1,1
41.6,1,1,1
41.8,1,1,1
42.0,1,1,1
42.2,1,1,1
42.4,1,1,1
42.6,1,1,1
42.8,1,1,1
43.0,1,1,1
43.2,1,1,1
43.4,1,1,1
43.6,1,1,1
43.8,1,1,1
44.0,1,1,1
44.2,1,1,1
44.4,1,1,1
44.6,1,1,1
44.8,1,1,1
45.0,1,1,1
45.2,1,1,1
45.4,1,1,1
45.6,1,1,1
45.8,1,1,1
46.0,1,1,1
46.2,1,1,1
46.4,1,1,1
46.6,1,1,1
46.8,1,1,1
47.0,1,1,1
47.2,1,1,1
47.4,1,1,1
47.6,1,1,1
47.8,1,1,1
48.0,1,1,1
48.2,1,1,1
48.4,1,1,1
48.6,1,1,1
48.8,1,1,1
49.0,1,1,1
49.2,1,1,1
49.4,1,1,1
49.6,1,1,1
49.8,1,1,1
50.0,1,1,1
50.2,1,1,1
50.4,1,1,1
50.6,1,1,1
50.8,1,1,1
51.0,1,1,1
51.2,1,1,1
51.4,1,1,1
51.6,1,1,1
51.8,1,1,1
52.0,1,1,1
52.2,1,1,1
52.4,1,1,1
52.6,1,1,1
52.8,1,1,1
53.0,1,1,1
53.2,1,1,1
53.4,1,1,1
53.6,1,1,1
53.8,1,1,1
54.0,1,1,1
54.2,1,1,1
54.4,1,1,1
54.6,1,1,1
54.8,1,1,1
55.0,1,1,1
55.2,1,1,1
55.4,1,1,1
55.6,1,1,1
55.8,1,1,1
56.0,1,1,1
56.2,1,1,1
56.4,1,1,1
56.6,1,1,1
56.8,1,1,1
57.0,1,1,1
57.2,1,1,1
57.4,1,1,1
57.6,1,1,1
57.8,1,1,1
58.0,1,1,1
58.2,1,1,1
58.4,1,1,1
58.6,1,1,1
58.8,1,1,1
59.0,1,1,1
59.2,1,1,1
59.4,1,1,1
59.6,1,1,1
59.8,1,1,1
60.0,1,1,1
60.2,1,1,1
60.4,1,1,1
60.6,1,1,1
60.8,1,1,1
61.0,1,1,1
61.2,1,1,1
61.4,1,1,1
61.6,1,1,1
61.8,1,1,1
62.0,1,1,1
62.2,1,1,1
62.4,1,1,1
62.6,1,1,1
62.8,1,1,1
63.0,1,1,1
63.2,1,1,1
63.4,1,1,1
63.6,1,1,1
63.8,1,1,1
64.0,1,1,1
64.2,1,1,1
64.4,1,1,1
64.6,1,1,1
64.8,1,1,1
65.0,1,1,1
65.2,1,1,1
65.4,1,1,1
65.6,1,1,1
65.8,1,1,1
66.0,1,1,1
66.2,1,1,1
66.4,1,1,1
66.6,1,1,1
66.8,1,1,1
67.0,1,1,1
67.2,1,1,1
67.4,1,1,1
67.6,1,1,1
67.8,1,1,1
68.0,1,1,1
68.2,1,1,1
68.4,1,1,1
68.6,1,1,1
68.8,1,1,1
69.0,1,1,1
69.2,1,1,1
69.4,1,1,1
69.6,1,1,1
69.8,1,1,1
70.0,1,1,1
70.2,1,1,1
70.4,1,1,1
70.6,1,1,1
70.8,1,1,1
71.0,1,1,1
71.2,1,1,1
71.4,1,1,1
71.6,1,1,1
71.8,1,1,1
72.0,1,1,1
72.2,1,1,1
72.4,1,1,1
72.6,1,1,1
72.8,1,1,1
73.0,1,1,1
73.2,1,1,1
73.4,1,1,1
73.6,1,1,1
73.8,1,1,1
74.0,1,1,1
74.2,1,1,1
74.4,1,1,1
74.6,1,1,1
74.8,1,1,1
75.0,1,1,1
75.2,1,1,1
75.4,1,1,1
75.6,1,1,1
75.8,1,1,1
76.0,1,1,1
76.2,1,1,1
76.4,1,1,1
76.6,1,1,1
76.8,1,1,1
77.0,1,1,1
77.2,1,1,1
77.4,1,1,1
77.6,1,1,1
77.8,1,1,1
78.0,1,1,1
78.2,1,1,1
78.4,1,1,1
78.6,1,1,1
78.8,1,1,1
79.0,1,1,1
79.2,1,1,1
79.4,1,1,1
79.6,1,1,1
79.8,1,1,1
80.0,1,1,1
80.2,1,1,1
80.4,1,1,1
80.6,1,1,1
80.8,1,1,1
81.0,1,1,1
81.2,1,1,1
81.4,1,1,1
81.6,1,1,1
81.8,1,1,1
82.0,1,1,1
82.2,1,1,1
82.4,1,1,1
82.6,1,1,1
82.8,1,1,1
83.0,1,1,1
83.2,1,1,1
83.4,1,1,1
83.6,1,1,1
83.8,1,1,1
84.0,1,1,1
84.2,1,1,1
84.4,1,1,1
84.6,1,1,1
84.8,1,1,1
85.0,1,1,1
85.2,1,1,1
85.4,1,1,1
85.6,1,1,1
85.8,1,1,1
86.0,1,1,1
86.2,1,1,1
86.4,1,1,1
86.6,1,1,1
86.8,1,1,1
87.0,1,1,1
87.2,1,1,1
87.4,1,1,1
87.6,1,1,1
87.8,1,1,1
88.0,1,1,1
88.2,1,1,1
88.4,1,1,1
88.6,1,1,1
88.8,1,1,1
89.0,1,1,1
89.2,1,1,1
89.4,1,1,1
89.6,1,1,1
89.8,1,1,1
90.0,1,1,1
90.2,1,1,1
90.4,1,1,1
90.6,1,1,1
90.8,1,1,1
91.0,1,1,1
91.2,1,1,1
91.4,1,1,1
91.6,1,1,1
91.8,1,1,1
92.0,1,1,1
92.2,1,1,1
92.4,1,1,1
92.6,1,1,1
92.8,1,1,1
93.0,1,1,1
93.2,1,1,1
93.4,1,1,1
93.6,1,1,1
93.8,1,1,1
94.0,1,1,1
94.2,1,1,1
94.4,1,1,1
94.6,1,1,1
94.8,1,1,1
95.0,1,1,1
95.2,1,1,1
95.4,1,1,1
95.6,1,1,1
95.8,1,1,1
96.0,1,1,1
96.2,1,1,1
96.4,1,1,1
96.6,1,1,1
96.8,1,1,1
97.0,1,1,1
97.2,1,1,1
97.4,1,1,1
97.6,1,1,1
97.8,1,1,1
98.0,1,1,1
98.2,1,1,1
98.4,1,1,1
98.6,1,1,1
98.8,1,1,1
99.0,1,1,1
99.2,1,1,1
99.4,1,1,1
99.6,1,1,1
99.8,1,1,1
100.0,1,1,1
100.2,1,1,1
100.4,1,1,1
100.6,1,1,1
100.8,1,1,1
101.0,1,1,1
101.2,1,1,1
101.4,1,1,1
101.6,1,1,1
101.8,1,1,1
102.0,1,1,1
102.2,1,1,1
102.4,1,1,1
102.6,1,1,1
102.8,1,1,1
103.0,1,1,1
103.2,1,1,1
103.4,1,1,1
103.6,1,1,1
103.8,1,1,1
104.0,1,1,1
104.2,1,1,1
104.4,1,1,1
104.6,1,1,1
104.8,1,1,1
105.0,1,1,1
105.2,1,1,1
105.4,1,1,1
105.6,1,1,1
105.8,1,1,1
106.0,1,1,1
106.2,1,1,1
106.4,1,1,1
106.6,1,1,1
106.8,1,1,1
107.0,1,1,1
107.2,1,1,1
107.4,1,1,1
107.6,1,1,1
107.8,1,1,1
108.0,1,1,1
108.2,1,1,1
108.4,1,1,1
108.6,1,1,1
108.8,1,1,1
109.0,1,1,1
109.2,1,1,1
109.4,1,1,1
109.6,1,1,1
109.8,1,1,1
110.0,1,1,1
110.2,1,1,1
110.4,1,1,1
110.6,1,1,1
110.8,1,1,1
111.0,1,1,1
111.2,1,1,1
111.4,1,1,1
111.6,1,1,1
111.8,1,1,1
112.0,1,1,1
112.2,1,1,1
112.4,1,1,1
112.6,1,1,1
112.8,1,1,1
113.0,1,1,1
113.2,1,1,1
113.4,1,1,1
113.6,1,1,0
113.8,1,1,0
114.0,1,1,0
114.2,1,1,0
114.4,1,1,0
114.6,1,1,1
114.8,1,1,1
115.0,1,1,1
115.2,1,1,0
115.4,1,1,0
115.6,1,1,0
115.8,1,1,1
116.0,1,1,1
116.2,1,1,0
116.4,1,1,0
116.6,1,1,0
116.8,1,1,0
117.0,1,1,0
117.2,1,1,0
117.4,1,1,0
117.6,1,1,0
117.8,1,1,0
118.0,1,1,0
118.2,1,1,0
118.4,1,1,0
118.6,1,1,1
118.8,1,1,1
119.0,1,1,1
119.2,1,1,1
119.4,1,1,1
119.6,1,1,1
119.8,1,1,0
120.0,1,1,1
120.2,1,1,1
120.4,1,1,1
120.6,1,1,1
120.8,1,1,1
121.0,1,1,1
121.2,1,1,1
121.4,1,1,1
121.6,1,1,1
121.8,1,1,1
122.0,1,1,1
122.2,1,1,1
122.4,1,1,1
122.6,1,1,1
122.8,1,1,1
123.0,1,1,1
123.2,1,1,1
123.4,1,1,1
123.6,1,1,1
123.8,1,1,1
124.0,1,1,1
124.2,1,1,1
124.4,1,1,1
124.6,1,1,1
124.8,1,1,1
125.0,1,1,1
125.2,1,1,1
125.4,1,1,1
125.6,1,1,1
125.8,1,1,1
126.0,1,1,1
126.2,1,1,1
126.4,1,1,1
126.6,1,1,1
126.8,1,1,1
127.0,1,1,1
127.2,1,1,1
127.4,1,1,1
127.6,1,1,1
127.8,1,1,1
128.0,1,1,1
128.2,1,1,1
128.4,1,1,1
128.6,1,1,1
128.8,1,1,1
129.0,1,1,1
129.2,1,1,1
129.4,1,1,1
129.6,1,1,1
129.8,1,1,1
130.0,1,1,1
130.2,1,1,1
130.4,1,1,1
130.6,1,1,1
130.8,1,1,1
131.0,1,1,1
131.2,1,1,1
131.4,1,1,1
131.6,1,1,1
131.8,1,1,1
132.0,1,1,1
132.2,1,1,1
132.4,1,1,1
132.6,1,1,1
132.8,1,1,1
133.0,1,1,1
133.2,1,1,1
133.4,1,1,1
133.6,1,1,1
133.8,1,1,1
134.0,1,1,1
134.2,1,1,1
134.4,1,1,1
134.6,1,1,1
134.8,1,1,1
135.0,1,1,1
135.2,1,1,1
135.4,1,1,1
135.6,1,1,1
135.8,1,1,1
136.0,1,1,1
136.2,1,1,1
136.4,1,1,1
136.6,1,1,1
136.8,1,1,1
137.0,1,1,1
137.2,1,1,1
137.4,1,1,1
137.6,1,1,1
137.8,1,1,1
138.0,1,1,1
138.2,1,1,1
138.4,1,1,1
138.6,1,1,1
138.8,1,1,1
139.0,1,1,1
139.2,1,1,1
139.4,1,1,1
139.6,1,1,1
139.8,1,1,1
140.0,1,1,1
140.2,1,1,1
140.4,1,1,1
140.6,1,1,1
140.8,1,1,1
141.0,1,1,1
141.2,1,1,1
141.4,1,1,1
141.6,1,1,1
141.8,1,1,1
142.0,1,1,1
142.2,1,1,1
142.4,1,1,1
142.6,1,1,1
142.8,1,1,1
143.0,1,1,1
143.2,1,1,1
143.4,1,1,1
143.6,1,1,1
143.8,1,1,1
144.0,1,1,1
144.2,1,1,1
144.4,1,1,1
144.6,1,1,1
144.8,1,1,1
145.0,1,1,1
145.2,1,1,1
145.4,1,1,1
145.6,1,1,1
145.8,1,1,1
146.0,1,1,1
146.2,1,1,1
146.4,1,1,1
146.6,1,1,1
146.8,1,1,1
147.0,1,1,1
147.2,1,1,1
147.4,1,1,1
147.6,1,1,1
147.8,1,1,1
148.0,1,1,1
148.2,1,1,1
148.4,1,1,1
148.6,1,1,1
148.8,1,1,1
149.0,1,1,1
149.2,1,1,1
149.4,1,1,1
149.6,1,1,1
149.8,1,1,1
150.0,1,1,1
150.2,1,1,1
150.4,1,1,1
150.6,1,1,1
150.8,1,1,1
151.0,1,1,1
151.2,1,1,1
151.4,1,1,1
151.6,1,1,1
151.8,1,1,1
152.0,1,1,1
152.2,1,1,1
152.4,1,1,1
152.6,1,1,1
152.8,1,1,1
153.0,1,1,1
153.2,1,1,1
153.4,1,1,1
153.6,1,1,1
153.8,1,1,1
154.0,1,1,1
154.2,1,1,1
154.4,1,1,1
154.6,1,1,1
154.8,1,1,1
155.0,1,1,1
155.2,1,1,1
155.4,1,1,1
155.6,1,1,1
155.8,1,1,1
156.0,1,1,1
156.2,1,1,1
156.4,1,1,1
156.6,1,1,1
156.8,1,1,1
157.0,1,1,1
157.2,1,1,1
157.4,1,1,1
157.6,1,1,1
157.8,1,1,1
158.0,1,1,1
158.2,1,1,1
158.4,1,1,1
158.6,1,1,1
158.8,1,1,1
159.0,1,1,1
159.2,1,1,1
159.4,1,1,1
159.6,1,1,1
159.8,1,1,1
160.0,1,1,1
160.2,1,1,1
160.4,1,1,1
160.6,1,1,1
160.8,1,1,1
161.0,1,1,1
161.2,1,1,1
161.4,1,1,1
161.6,1,1,1
161.8,1,1,1
162.0,1,1,1
162.2,1,1,1
162.4,1,1,1
162.6,1,1,1
162.8,1,1,1
163.0,1,1,1
163.2,1,1,1
163.4,1,1,1
163.6,1,1,1
163.8,1,1,1
164.0,1,1,1
164.2,1,1,1
164.4,1,1,1
164.6,1,1,1
164.8,1,1,1
165.0,1,1,1
165.2,1,1,1
165.4,1,1,1
165.6,1,1,1
165.8,1,1,1
166.0,1,1,1
166.2,1,1,1
166.4,1,1,1
166.6,1,1,1
166.8,1,1,1
167.0,1,1,1
167.2,1,1,1
167.4,1,1,1
167.6,1,1,1
167.8,1,1,1
168.0,1,1,1
168.2,1,1,1
168.4,1,1,1
168.6,1,1,1
168.8,1,1,1
169.0,1,1,1
169.2,1,1,1
169.4,1,1,1
169.6,1,1,1
169.8,1,1,1
170.0,1,1,1
170.2,1,1,1
170.4,1,1,1
170.6,1,1,1
170.8,1,1,1
171.0,1,1,1
171.2,1,1,1
171.4,1,1,1
171.6,1,1,1
171.8,1,1,1
172.0,1,1,1
172.2,1,1,1
172.4,1,1,1
172.6,1,1,1
172.8,1,1,1
173.0,1,1,1
173.2,1,1,1
173.4,1,1,1
173.6,1,1,1
173.8,1,1,1
174.0,1,1,1
174.2,1,1,1
174.4,1,1,1
174.6,1,1,1
174.8,1,1,1
175.0,1,1,1
175.2,1,1,1
175.4,1,1,1
175.6,1,1,1
175.8,1,1,1
176.0,1,1,1
176.2,1,1,1
176.4,1,1,1
176.6,1,1,1
176.8,1,1,1
177.0,1,1,1
177.2,1,1,1
177.4,1,1,1
177.6,1,1,1
177.8,1,1,1
178.0,1,1,1
178.2,1,1,1
178.4,1,1,1
178.6,1,1,1
178.8,1,1,1
179.0,1,1,1
179.2,1,1,1
179.4,1,1,1
179.6,1,1,1
179.8,1,1,1
180.0,1,1,1
180.2,1,1,1
180.4,1,1,1
180.6,1,1,1
180.8,1,1,1
181.0,1,1,1
181.2,1,1,1
181.4,1,1,1
181.6,1,1,1
181.8,1,1,1
182.0,1,1,1
182.2,1,1,1
182.4,1,1,1
182.6,1,1,1
182.8,1,1,1
183.0,1,1,1
183.2,1,1,1
183.4,1,1,1
183.6,1,1,1
183.8,1,1,1
184.0,1,1,1
184.2,1,1,1
184.4,1,1,1
184.6,1,1,1
184.8,1,1,1
185.0,1,1,1
185.2,1,1,1
185.4,1,1,1
185.6,1,1,1
185.8,1,1,1
186.0,1,1,1
186.2,1,1,1
186.4,1,1,1
186.6,1,1,1
186.8,1,1,1
187.0,1,1,1
187.2,1,1,1
187.4,1,1,1
187.6,1,1,1
187.8,1,1,1
188.0,1,1,1
188.2,1,1,1
188.4,1,1,1
188.6,1,1,1
188.8,1,1,1
189.0,1,1,1
189.2,1,1,1
189.4,1,1,1
189.6,1,1,1
189.8,1,1,1
190.0,1,1,1
190.2,1,1,1
190.4,1,1,1
190.6,1,1,1
190.8,1,1,1
191.0,1,1,1
191.2,1,1,1
191.4,1,1,1
191.6,1,1,1
191.8,1,1,1
192.0,1,1,1
192.2,1,1,1
192.4,1,1,1
192.6,1,1,1
192.8,1,1,1
193.0,1,1,1
193.2,1,1,1
193.4,1,1,1
193.6,1,1,1
193.8,1,1,1
194.0,1,1,1
194.2,1,1,1
194.4,1,1,1
194.6,1,1,1
194.8,1,1,1
195.0,1,1,1
195.2,1,1,1
195.4,1,1,1
195.6,1,1,1
195.8,1,1,1
196.0,1,1,1
196.2,1,1,1
196.4,1,1,1
196.6,1,1,1
196.8,1,1,1
197.0,1,1,1
197.2,1,1,1
197.4,1,1,1
197.6,1,1,1
197.8,1,1,1
198.0,1,1,1
198.2,1,1,1
198.4,1,1,1
198.6,1,1,1
198.8,1,1,1
199.0,1,1,1
199.2,1,1,1
199.4,1,1,1
199.6,1,1,1
199.8,1,1,1
200.0,1,1,1
200.2,1,1,1
200.4,1,1,1
200.6,1,1,1
200.8,1,1,1
201.0,1,1,1
201.2,1,1,1
201.4,1,1,1
201.6,1,1,1
201.8,1,1,1
202.0,1,1,1
202.2,1,1,1
202.4,1,1,1
202.6,1,1,1
202.8,1,1,1
203.0,1,1,1
203.2,1,1,1
203.4,1,1,1
203.6,1,1,1
203.8,1,1,1
204.0,1,1,1
204.2,1,1,1
204.4,1,1,1
204.6,1,1,1
204.8,1,1,1
205.0,1,1,1
205.2,1,1,1
205.4,1,1,1
205.6,1,1,1
205.8,1,1,1
206.0,1,1,1
206.2,1,1,1
206.4,1,1,1
206.6,1,1,1
206.8,1,1,1
207.0,1,1,1
207.2,1,1,1
207.4,1,1,1
207.6,1,1,1
207.8,1,1,1
208.0,1,1,1
208.2,1,1,1
208.4,1,1,1
208.6,1,1,1
208.8,1,1,1
209.0,1,1,1
209.2,1,1,1
209.4,1,1,1
209.6,1,1,1
209.8,1,1,1
210.0,1,1,1
210.2,1,1,1
210.4,1,1,1
210.6,1,1,1
210.8,1,1,1
211.0,1,1,1
211.2,1,1,1
211.4,1,1,1
211.6,1,1,1
211.8,1,1,1
212.0,1,1,1
212.2,1,1,1
212.4,1,1,1
212.6,1,1,1
212.8,1,1,1
213.0,1,1,1
213.2,1,1,1
213.4,1,1,1
213.6,1,1,1
213.8,1,1,1
214.0,1,1,1
214.2,1,1,1
214.4,1,1,1
214.6,1,1,1
214.8,1,1,1
215.0,1,1,1
215.2,1,1,1
215.4,1,1,1
215.6,1,1,1
215.8,1,1,1
216.0,1,1,1
216.2,1,1,1
216.4,1,1,1
216.6,1,1,1
216.8,1,1,1
217.0,1,1,1
217.2,1,1,1
217.4,1,1,1
217.6,1,1,1
217.8,1,1,1
218.0,1,1,1
218.2,1,1,1
218.4,1,1,1
218.6,1,1,1
218.8,1,1,1
219.0,1,1,1
219.2,1,1,1
219.4,1,1,1
219.6,1,1,1
219.8,1,1,1
220.0,1,1,1
220.2,1,1,1
220.4,1,1,1
220.6,1,1,1
220.8,1,1,1
221.0,1,1,1
221.2,1,1,1
221.4,1,1,1
221.6,1,1,1
221.8,1,1,1
222.0,1,1,1
222.2,1,1,1
222.4,1,1,1
222.6,1,1,1
222.8,1,1,1
223.0,1,1,1
223.2,1,1,1
223.4,1,1,1
223.6,1,1,1
223.8,1,1,1
224.0,1,1,1
224.2,1,1,1
224.4,1,1,1
224.6,1,1,1
224.8,1,1,1
225.0,1,1,1
225.2,1,1,1
225.4,1,1,1
225.6,1,1,1
225.8,1,1,1
226.0,1,1,1
226.2,1,1,1
226.4,1,1,1
226.6,1,1,1
226.8,1,1,1
227.0,1,1,1
227.2,1,1,1
227.4,1,1,1
227.6,1,1,1
227.8,1,1,1
228.0,1,1,1
228.2,1,1,1
228.4,1,1,1
228.6,1,1,1
228.8,1,1,1
229.0,1,1,1
229.2,1,1,1
229.4,1,1,1
229.6,1,1,1
229.8,1,1,1
230.0,1,1,1
230.2,1,1,1
230.4,1,1,1
230.6,1,1,1
230.8,1,1,1
231.0,1,1,1
231.2,1,1,1
231.4,1,1,1
231.6,1,1,1
231.8,1,1,1
232.0,1,1,1
232.2,1,1,1
232.4,1,1,1
232.6,1,1,1
232.8,1,1,1
233.0,1,1,1
233.2,1,1,1
233.4,1,1,1
233.6,1,1,1
233.8,1,1,1
234.0,1,1,1
234.2,1,1,1
234.4,1,1,1
234.6,1,1,1
234.8,1,1,1
235.0,1,1,1
235.2,1,1,1
235.4,1,1,1
235.6,1,1,1
235.8,1,1,1
236.0,1,1,1
236.2,1,1,1
236.4,1,1,1
236.6,1,1,1
236.8,1,1,1
237.0,1,1,1
237.2,1,1,1
237.4,1,1,1
237.6,1,1,1
237.8,1,1,1
238.0,1,1,1
238.2,1,1,1
238.4,1,1,1
238.6,1,1,1
238.8,1,1,1
239.0,1,1,1
239.2,1,1,1
239.4,1,1,1
239.6,1,1,1
239.8,1,1,1
240.0,1,1,1
240.2,1,1,1
240.4,1,1,1
240.6,1,1,1
240.8,1,1,1
241.0,1,1,1
241.2,1,1,1
241.4,1,1,1
241.6,1,1,1
241.8,1,1,1
242.0,1,1,1
242.2,1,1,1
242.4,1,1,1
242.6,1,1,1
242.8,1,1,1
243.0,1,1,1
243.2,1,1,1
243.4,1,1,1
243.6,1,1,1
243.8,1,1,1
244.0,1,1,1
244.2,1,1,1
244.4,1,1,1
244.6,1,1,1
244.8,1,1,1
245.0,1,1,1
245.2,1,1,1
245.4,1,1,1
245.6,1,1,1
245.8,1,1,1
246.0,1,1,1
246.2,1,1,1
246.4,1,1,1
246.6,1,1,1
246.8,1,1,1
247.0,1,1,1
247.2,1,1,1
247.4,1,1,1
247.6,1,1,1
247.8,1,1,1
248.0,1,1,1
248.2,1,1,1
248.4,1,1,1
248.6,1,1,1
248.8,1,1,1
249.0,1,1,1
249.2,1,1,1
249.4,1,1,1
249.6,1,1,1
249.8,1,1,1
250.0,1,1,1
250.2,1,1,1
250.4,1,1,1
250.6,1,1,1
250.8,1,1,1
251.0,1,1,1
251.2,1,1,1
251.4,1,1,1
251.6,1,1,1
251.8,1,1,1
252.0,1,1,1
252.2,1,1,1
252.4,1,1,1
252.6,1,1,1
252.8,1,1,1
253.0,1,1,1
253.2,1,1,1
253.4,1,1,1
253.6,1,1,1
253.8,1,1,1
254.0,1,1,1
254.2,1,1,1
254.4,1,1,1
254.6,1,1,1
254.8,1,1,1
255.0,1,1,1
255.2,1,1,1
255.4,1,1,1
255.6,1,1,1
255.8,1,1,1
256.0,1,1,1
256.2,1,1,1
256.4,1,1,1
256.6,1,1,1
256.8,1,1,1
257.0,1,1,1
257.2,1,1,1
257.4,1,1,1
257.6,1,1,1
257.8,1,1,1
258.0,1,1,1
258.2,1,1,1
258.4,1,1,1
258.6,1,1,1
258.8,1,1,1
259.0,1,1,1
259.2,1,1,1
259.4,1,1,1
259.6,1,1,1
259.8,1,1,1
260.0,1,1,1
260.2,1,1,1
260.4,1,1,1
260.6,1,1,1
260.8,1,1,1
261.0,1,1,1
261.2,1,1,1
261.4,1,1,1
261.6,1,1,1
261.8,1,1,1
262.0,1,1,1
262.2,1,1,1
262.4,1,1,1
262.6,1,1,1
262.8,1,1,1
263.0,1,1,1
263.2,1,1,1
263.4,1,1,1
263.6,1,1,1
263.8,1,1,1
264.0,1,1,1
264.2,1,1,1
264.4,1,1,1
264.6,1,1,1
264.8,1,1,1
265.0,1,1,1
265.2,1,1,1
265.4,1,1,1
265.6,1,1,1
265.8,1,1,1
266.0,1,1,1
266.2,1,1,1
266.4,1,1,1
266.6,1,1,1
266.8,1,1,1
267.0,1,1,1
267.2,1,1,1
267.4,1,1,1
267.6,1,1,1
267.8,1,1,1
268.0,1,1,1
268.2,1,1,1
268.4,1,1,1
268.6,1,1,1
268.8,1,1,1
269.0,1,1,1
269.2,1,1,1
269.4,1,1,1
269.6,1,1,1
269.8,1,1,1
270.0,1,1,1
270.2,1,1,1
270.4,0,1,1
270.6,1,1,1
270.8,1,1,1
271.0,1,1,1
271.2,1,1,1
271.4,1,1,1
271.6,1,1,1
271.8,1,1,1
272.0,1,1,1
272.2,1,1,1
272.4,1,1,1
272.6,1,1,1
272.8,1,1,1
273.0,1,1,1
273.2,1,1,1
273.4,1,1,1
273.6,1,1,1
273.8,1,1,1
274.0,1,1,1
274.2,1,1,1
274.4,1,1,1
274.6,1,1,1
274.8,1,1,1
275.0,1,1,1
275.2,1,1,1
275.4,1,1,1
275.6,1,1,1
275.8,1,1,1
276.0,1,1,1
276.2,1,1,1
276.4,1,1,1
276.6,1,1,1
276.8,1,1,1
277.0,1,1,1
277.2,1,1,1
277.4,1,1,1
277.6,1,1,1
277.8,1,1,1
278.0,1,1,1
278.2,1,1,1
278.4,1,1,1
278.6,1,1,1
