time_s,robot_0_detected,robot_1_detected,robot_2_detected
35.8,1,1,1
36.0,1,1,1
36.2,1,1,1
36.4,1,1,1
36.6,1,1,1
36.8,1,1,1
37.0,1,1,1
37.2,1,1,1
37.4,1,1,1
37.6,1,1,1
37.8,1,1,1
38.0,1,1,1
38.2,1,1,1
38.4,1,1,1
38.6,1,1,1
38.8,1,1,1
39.0,1,1,1
39.2,1,1,1
39.4,1,1,1
39.6,1,1,1
39.8,1,1,1
40.0,1,1,1
40.2,0,1,1
40.4,1,1,1
40.6,0,1,1
40.8,0,1,1
41.0,1,1,1
41.2,0,1,1
41.4,0,1,1
41.6,0,1,1
41.8,0,1,1
42.0,0,1,1
42.2,0,1,1
42.4,0,1,1
42.6,0,1,1
42.8,0,1,1
43.0,0,1,1
43.2,0,1,1
43.4,0,1,1
43.6,0,1,1
43.8,0,1,1
44.0,0,1,1
44.2,0,1,1
44.4,0,1,1
44.6,1,1,1
44.8,0,1,1
45.0,1,1,1
45.2,1,1,1
45.4,1,1,1
45.6,1,1,1
45.8,1,1,1
46.0,1,1,1
46.2,1,1,1
46.4,1,1,1
46.6,1,1,1
46.8,1,1,1
47.0,1,1,1
47.2,1,1,1
47.4,1,1,1
47.6,1,1,1
47.8,1,1,1
48.0,1,1,1
48.2,1,1,1
48.4,0,1,1
48.6,1,1,1
48.8,1,1,1
49.0,1,1,1
49.2,0,1,1
49.4,0,1,1
49.6,1,1,1
49.8,0,1,1
50.0,0,1,1
50.2,0,1,1
50.4,0,1,1
50.6,0,1,1
50.8,0,1,1
51.0,0,1,1
51.2,0,1,1
51.4,0,1,1
51.6,0,1,1
51.8,0,1,1
52.0,0,1,1
52.2,0,1,1
52.4,0,1,1
52.6,0,1,1
52.8,0,1,1
53.0,0,1,1
53.2,0,1,1
53.4,0,1,1
53.6,1,1,1
53.8,1,1,1
54.0,1,1,1
54.2,1,1,1
54.4,1,1,1
54.6,1,1,1
54.8,1,1,1
55.0,1,1,1
55.2,1,1,1
55.4,1,1,1
55.6,1,1,1
55.8,1,1,1
56.0,1,1,1
56.2,1,1,1
56.4,1,1,1
56.6,0,1,1
56.8,0,1,1
57.0,0,1,1
57.2,1,1,1
57.4,0,1,1
57.6,1,1,1
57.8,0,1,1
58.0,1,1,1
58.2,1,1,1
58.4,1,1,1
58.6,1,1,1
58.8,0,1,1
59.0,1,1,1
59.2,0,1,1
59.4,0,1,1
59.6,0,1,1
59.8,0,1,1
60.0,0,1,1
60.2,0,1,1
60.4,0,1,1
60.6,0,1,1
60.8,0,1,1
61.0,0,1,1
61.2,0,1,1
61.4,0,1,1
61.6,0,1,1
61.8,0,1,1
62.0,0,1,1
62.2,0,1,1
62.4,1,1,1
62.6,0,1,1
62.8,0,1,1
63.0,1,1,1
63.2,1,1,1
63.4,0,1,1
63.6,1,1,1
63.8,1,1,1
64.0,1,1,1
64.2,1,1,1
64.4,1,1,1
64.6,1,1,1
64.8,1,1,1
65.0,1,1,1
65.2,1,1,1
65.4,1,1,1
65.6,1,1,1
65.8,1,1,1
66.0,1,1,1
66.2,1,1,1
66.4,1,1,1
66.6,1,1,1
66.8,1,1,1
67.0,1,1,1
67.2,1,1,1
67.4,1,1,1
67.6,1,1,1
67.8,0,1,1
68.0,0,1,1
68.2,0,1,1
68.4,0,1,1
68.6,0,1,1
68.8,0,1,1
69.0,1,1,1
69.2,0,1,1
69.4,0,1,1
69.6,0,1,1
69.8,0,1,1
70.0,0,1,1
70.2,0,1,1
70.4,0,1,1
70.6,0,1,1
70.8,0,1,1
71.0,0,1,1
71.2,0,1,1
71.4,0,1,1
71.6,0,1,1
71.8,1,1,1
72.0,1,1,1
72.2,1,1,1
72.4,1,1,1
72.6,1,1,1
72.8,1,1,1
73.0,1,1,1
73.2,1,1,1
73.4,1,1,1
73.6,1,1,1
73.8,1,1,1
74.0,1,1,1
74.2,1,1,1
74.4,1,1,1
74.6,1,1,1
74.8,1,1,1
75.0,1,1,1
75.2,0,1,1
75.4,1,1,1
75.6,0,1,1
75.8,1,1,1
76.0,0,1,1
76.2,1,1,1
76.4,0,1,1
76.6,0,1,1
76.8,0,1,1
77.0,0,1,1
77.2,0,1,1
77.4,0,1,1
77.6,0,1,1
77.8,0,1,1
78.0,0,1,1
78.2,0,1,1
78.4,0,1,1
78.6,0,1,1
78.8,0,1,1
79.0,0,1,1
79.2,0,1,1
79.4,0,1,1
79.6,0,1,1
79.8,0,1,1
80.0,1,1,1
80.2,1,1,1
80.4,0,1,1
80.6,0,1,1
80.8,0,1,1
81.0,0,1,1
81.2,0,1,1
81.4,0,1,1
81.6,0,1,1
81.8,1,1,1
82.0,1,1,1
82.2,1,1,1
82.4,1,1,1
82.6,1,1,1
82.8,1,1,1
83.0,1,1,1
83.2,1,1,1
83.4,1,1,1
83.6,1,1,1
83.8,1,1,1
84.0,1,1,1
84.2,1,1,1
84.4,1,1,1
84.6,1,1,1
84.8,1,1,1
85.0,1,1,1
85.2,1,1,1
85.4,1,1,1
85.6,0,1,1
85.8,1,1,1
86.0,0,1,1
86.2,0,1,1
86.4,0,1,1
86.6,0,1,1
86.8,0,1,1
87.0,0,1,1
87.2,0,1,1
87.4,0,1,1
87.6,0,1,1
87.8,0,1,1
88.0,0,1,1
88.2,0,1,1
88.4,0,1,1
88.6,0,1,1
88.8,0,1,1
89.0,1,1,1
89.2,1,1,1
89.4,0,1,1
89.6,0,1,1
89.8,0,1,1
90.0,0,1,1
90.2,0,1,1
90.4,0,1,1
90.6,0,1,1
90.8,0,1,1
91.0,0,1,1
91.2,0,1,1
91.4,0,1,1
91.6,0,1,1
91.8,0,1,1
92.0,0,1,1
92.2,0,1,1
92.4,0,1,1
92.6,0,1,1
92.8,0,1,1
93.0,0,1,1
93.2,0,1,1
93.4,0,1,1
93.6,0,1,1
93.8,0,1,1
94.0,0,1,1
94.2,0,1,1
94.4,1,1,1
94.6,1,1,1
94.8,1,1,1
95.0,1,1,1
95.2,1,1,1
95.4,1,1,1
95.6,1,1,1
95.8,1,1,1
96.0,1,1,1
96.2,1,1,1
96.4,1,1,1
96.6,1,1,1
96.8,1,1,1
97.0,1,1,1
97.2,0,1,1
97.4,1,1,1
97.6,1,1,1
97.8,0,1,1
98.0,0,1,1
98.2,1,1,1
98.4,0,1,1
98.6,0,1,1
98.8,0,1,1
99.0,0,1,1
99.2,0,1,1
99.4,0,1,1
99.6,0,1,1
99.8,0,1,1
100.0,0,1,1
100.2,1,1,1
100.4,1,1,1
100.6,1,1,1
100.8,0,1,1
101.0,1,1,1
101.2,1,1,1
101.4,1,1,1
101.6,1,1,1
101.8,1,1,1
102.0,1,1,1
102.2,1,1,1
102.4,1,1,1
102.6,1,1,1
102.8,1,1,1
103.0,1,1,1
103.2,1,1,1
103.4,1,1,1
103.6,1,1,1
103.8,1,1,1
104.0,1,1,1
104.2,1,1,1
104.4,1,1,1
104.6,1,1,1
104.8,1,1,1
105.0,1,1,1
105.2,1,1,1
105.4,1,1,1
105.6,1,1,1
105.8,1,1,1
106.0,1,1,1
106.2,1,1,1
106.4,1,1,1
106.6,1,1,1
106.8,1,1,1
107.0,1,1,1
107.2,1,1,1
107.4,1,1,1
107.6,1,1,1
107.8,1,1,1
108.0,1,1,1
108.2,1,1,1
108.4,1,1,1
108.6,1,1,1
108.8,1,1,1
109.0,1,1,1
109.2,1,1,1
109.4,1,1,1
109.6,1,1,1
109.8,1,1,1
110.0,1,1,1
110.2,1,1,1
110.4,1,1,1
110.6,1,1,1
110.8,1,1,1
111.0,1,1,1
111.2,1,1,1
111.4,1,1,1
111.6,1,1,1
111.8,1,1,1
112.0,1,1,1
112.2,1,1,1
112.4,1,1,1
112.6,1,1,1
112.8,1,1,1
113.0,1,1,1
113.2,1,1,1
113.4,1,1,1
113.6,1,1,1
113.8,1,1,1
114.0,1,1,1
114.2,1,1,1
114.4,1,1,1
114.6,1,1,1
114.8,1,1,1
115.0,1,1,1
115.2,1,1,1
115.4,1,1,1
115.6,1,1,1
115.8,1,1,1
116.0,1,1,1
116.2,1,1,1
116.4,1,1,1
116.6,1,1,1
116.8,1,1,1
117.0,1,1,1
117.2,1,1,1
117.4,1,1,1
117.6,1,1,1
117.8,1,1,1
118.0,1,1,1
118.2,1,1,0
118.4,1,1,0
118.6,1,1,0
118.8,1,1,0
119.0,1,1,0
119.2,1,1,0
119.4,1,1,0
119.6,1,1,0
119.8,1,1,0
120.0,1,1,0
120.2,1,1,0
120.4,1,1,0
120.6,1,1,0
120.8,1,1,0
121.0,1,1,0
121.2,1,1,0
121.4,1,1,0
121.6,1,1,1
121.8,1,1,1
122.0,1,1,1
122.2,1,1,1
122.4,1,1,1
122.6,1,1,1
122.8,1,1,1
123.0,1,1,1
123.2,1,1,1
123.4,1,1,1
123.6,1,1,1
123.8,1,1,1
124.0,1,1,1
124.2,1,1,1
124.4,1,1,1
124.6,1,1,1
124.8,1,1,1
125.0,1,1,1
125.2,1,1,1
125.4,1,1,1
125.6,1,1,1
125.8,1,1,1
126.0,1,1,1
126.2,1,1,1
126.4,1,1,1
126.6,1,1,1
126.8,1,1,1
127.0,1,1,1
127.2,1,1,1
127.4,1,1,1
127.6,1,1,1
127.8,1,1,1
128.0,1,1,1
128.2,1,1,1
128.4,1,1,1
128.6,1,1,1
128.8,1,1,1
129.0,1,1,1
129.2,1,1,1
129.4,1,1,1
129.6,1,1,1
129.8,1,1,1
130.0,1,1,1
130.2,1,1,1
130.4,1,1,1
130.6,1,1,1
130.8,1,1,1
131.0,1,1,1
131.2,1,1,1
131.4,1,1,1
131.6,1,1,1
131.8,1,1,1
132.0,1,1,1
132.2,1,1,1
132.4,1,1,1
132.6,1,1,1
132.8,1,1,1
133.0,1,1,1
133.2,1,1,1
133.4,1,1,1
133.6,1,1,0
133.8,1,1,0
134.0,1,1,0
134.2,1,1,0
134.4,1,1,0
134.6,1,1,0
134.8,1,1,0
135.0,1,1,0
135.2,1,1,0
135.4,1,1,0
135.6,1,1,0
135.8,1,1,0
136.0,1,1,0
136.2,1,1,0
136.4,1,1,0
136.6,1,1,0
136.8,1,1,0
137.0,1,1,0
137.2,1,1,0
137.4,1,1,0
137.6,1,1,0
137.8,1,1,0
138.0,1,1,0
138.2,1,1,0
138.4,1,1,0
138.6,1,1,0
138.8,1,1,0
139.0,1,1,0
139.2,1,1,0
139.4,1,1,0
139.6,1,1,0
139.8,1,1,0
140.0,1,1,0
140.2,1,1,0
140.4,1,1,0
140.6,1,1,0
140.8,1,1,0
141.0,1,1,0
141.2,1,1,0
141.4,1,1,0
141.6,1,1,0
141.8,1,0,0
142.0,1,0,0
142.2,1,1,0
142.4,1,1,0
142.6,1,0,0
142.8,1,1,0
143.0,1,1,0
143.2,1,1,0
143.4,1,1,0
143.6,1,1,0
143.8,1,1,1
144.0,1,1,1
144.2,1,1,1
144.4,1,1,1
144.6,1,1,1
144.8,1,1,1
145.0,1,1,1
145.2,1,1,1
145.4,1,1,1
145.6,1,0,1
145.8,1,1,1
146.0,1,1,1
146.2,1,1,1
146.4,1,1,1
146.6,1,1,1
146.8,1,1,0
147.0,1,1,1
147.2,1,1,1
147.4,1,1,1
147.6,1,1,1
147.8,1,1,1
148.0,1,1,1
148.2,1,1,1
148.4,1,1,1
148.6,1,1,0
148.8,1,1,1
149.0,1,1,1
149.2,1,1,1
149.4,1,1,1
149.6,1,1,1
149.8,1,1,0
150.0,1,1,1
150.2,1,1,1
150.4,1,1,1
150.6,1,1,1
150.8,1,1,1
151.0,1,1,1
151.2,1,1,1
151.4,1,1,1
151.6,1,1,1
151.8,1,1,1
152.0,1,1,0
152.2,1,1,1
152.4,1,1,0
152.6,1,1,1
152.8,1,1,1
153.0,1,1,1
153.2,1,1,1
153.4,1,1,1
153.6,1,1,1
153.8,1,1,1
154.0,1,1,1
154.2,1,1,1
154.4,1,1,1
154.6,1,1,0
154.8,1,1,0
155.0,1,1,0
155.2,1,1,0
155.4,1,1,0
155.6,1,1,0
155.8,1,1,1
156.0,1,1,1
156.2,1,1,0
156.4,1,1,1
156.6,1,1,1
156.8,1,1,1
157.0,1,1,1
157.2,1,1,0
157.4,1,1,0
157.6,1,1,1
157.8,1,1,1
158.0,1,1,0
158.2,1,1,0
158.4,1,1,1
158.6,1,1,1
158.8,1,1,1
159.0,1,1,1
159.2,1,1,1
159.4,1,1,1
159.6,1,1,1
159.8,1,1,1
160.0,1,1,1
160.2,1,1,1
160.4,1,1,1
160.6,1,1,0
160.8,1,1,1
161.0,1,1,1
161.2,1,1,1
161.4,1,1,0
161.6,1,1,0
161.8,1,1,0
162.0,1,1,1
162.2,1,1,0
162.4,1,1,1
162.6,1,1,1
162.8,1,1,0
163.0,1,1,1
163.2,1,1,1
163.4,1,1,1
163.6,1,1,0
163.8,1,1,1
164.0,1,1,0
164.2,1,1,0
164.4,1,1,0
164.6,1,1,1
164.8,1,1,1
165.0,1,1,1
165.2,1,1,1
165.4,1,1,1
165.6,1,1,1
165.8,1,1,0
166.0,1,1,1
166.2,1,1,1
166.4,1,1,1
166.6,1,1,1
166.8,1,1,1
167.0,1,1,1
167.2,1,1,1
167.4,1,1,1
167.6,1,1,1
167.8,1,1,1
168.0,1,1,0
168.2,1,1,1
168.4,1,1,0
168.6,1,1,1
168.8,1,1,0
169.0,1,1,0
169.2,1,1,1
169.4,1,1,1
169.6,1,1,1
169.8,1,1,1
170.0,1,1,1
170.2,1,1,0
170.4,1,1,0
170.6,1,1,0
170.8,1,1,1
171.0,1,1,0
171.2,1,1,1
171.4,1,1,0
171.6,1,1,0
171.8,1,1,0
172.0,1,1,1
172.2,1,1,1
172.4,1,1,1
172.6,1,1,1
172.8,1,1,0
173.0,1,1,1
173.2,1,1,1
173.4,1,1,1
173.6,1,1,1
173.8,1,1,1
174.0,1,1,1
174.2,1,1,0
174.4,1,1,1
174.6,1,1,0
174.8,1,1,0
175.0,1,1,1
175.2,1,1,1
175.4,1,1,1
175.6,1,1,1
175.8,1,1,1
176.0,1,1,1
176.2,1,1,1
176.4,1,1,1
176.6,1,1,1
176.8,1,1,1
177.0,1,1,1
177.2,1,1,1
177.4,1,1,1
177.6,1,1,1
177.8,1,1,1
178.0,1,1,1
178.2,1,1,1
178.4,1,1,1
178.6,1,1,1
178.8,1,1,1
179.0,1,1,1
179.2,1,1,1
179.4,1,1,1
179.6,1,1,1
179.8,1,1,1
180.0,1,1,1
180.2,1,1,1
180.4,1,1,1
180.6,0,1,1
180.8,0,1,1
181.0,0,1,0
181.2,0,1,1
181.4,0,1,0
181.6,0,1,1
181.8,0,1,1
182.0,0,1,1
182.2,0,1,0
182.4,0,1,1
182.6,0,1,1
182.8,0,1,1
183.0,0,1,0
183.2,0,1,0
183.4,0,1,1
183.6,0,1,0
183.8,0,1,0
184.0,0,1,0
184.2,0,1,1
184.4,0,1,1
184.6,0,1,1
184.8,0,1,1
185.0,0,1,1
185.2,0,1,1
185.4,0,1,1
185.6,0,1,1
185.8,0,1,1
186.0,0,1,1
186.2,0,1,1
186.4,0,1,1
186.6,0,1,1
186.8,0,1,1
187.0,0,1,1
187.2,0,1,1
187.4,0,1,1
187.6,0,1,1
187.8,0,1,1
188.0,0,1,1
188.2,0,1,1
188.4,0,1,1
188.6,0,1,1
188.8,0,1,1
189.0,0,1,1
189.2,0,1,1
189.4,0,1,1
189.6,0,1,1
189.8,0,1,1
190.0,0,1,1
190.2,0,1,1
190.4,0,1,1
190.6,0,1,1
190.8,0,1,1
191.0,0,1,1
191.2,0,1,1
191.4,0,1,1
191.6,0,1,1
191.8,0,1,1
192.0,0,1,1
192.2,0,1,1
192.4,0,1,1
192.6,0,1,1
192.8,0,1,1
193.0,0,1,1
193.2,0,1,1
193.4,0,1,1
193.6,0,1,1
193.8,0,1,1
194.0,0,1,1
194.2,0,1,1
194.4,0,1,1
194.6,0,1,0
194.8,0,1,0
195.0,0,1,0
195.2,0,1,1
195.4,0,1,1
195.6,0,1,0
195.8,0,1,0
196.0,0,1,1
196.2,0,1,0
196.4,0,1,1
196.6,0,1,1
196.8,0,1,1
197.0,0,1,1
197.2,0,1,1
197.4,0,1,1
197.6,0,1,0
197.8,0,1,0
198.0,0,1,0
198.2,0,1,0
198.4,0,1,0
198.6,0,1,1
198.8,0,1,0
199.0,0,1,0
199.2,0,1,0
199.4,0,1,1
199.6,0,1,0
199.8,0,1,0
200.0,0,1,1
200.2,0,1,0
200.4,0,1,1
200.6,0,1,1
200.8,0,1,1
201.0,0,1,1
201.2,0,1,0
201.4,0,1,1
201.6,0,1,0
201.8,0,1,0
202.0,0,1,0
202.2,0,1,0
202.4,0,1,0
202.6,0,1,0
202.8,0,1,1
203.0,0,1,0
203.2,0,1,0
203.4,0,1,0
203.6,0,1,1
203.8,0,1,1
204.0,0,1,1
204.2,0,1,1
204.4,0,1,0
204.6,0,1,0
204.8,0,1,0
205.0,0,1,1
205.2,0,1,0
205.4,0,1,1
205.6,0,1,1
205.8,0,1,1
206.0,0,1,1
206.2,0,1,1
206.4,0,1,1
206.6,0,1,1
206.8,0,1,1
207.0,0,1,1
207.2,0,1,1
207.4,0,1,0
207.6,0,1,1
207.8,0,1,1
208.0,0,1,1
208.2,0,1,1
208.4,0,1,1
208.6,0,1,1
208.8,0,1,1
209.0,0,1,1
209.2,0,1,1
209.4,0,1,0
209.6,0,1,0
209.8,0,1,0
210.0,0,1,1
210.2,0,1,0
210.4,0,1,0
210.6,0,1,1
210.8,0,1,1
211.0,0,1,0
211.2,0,1,0
211.4,0,1,1
211.6,0,1,1
211.8,0,1,0
212.0,0,1,1
212.2,0,1,0
212.4,0,1,1
212.6,0,1,0
212.8,0,1,0
213.0,0,1,0
213.2,0,1,1
213.4,0,1,1
213.6,0,1,0
213.8,0,1,1
214.0,0,1,1
214.2,0,1,1
214.4,0,1,1
214.6,0,1,1
214.8,0,1,0
215.0,0,1,1
215.2,0,1,1
215.4,0,1,1
215.6,0,1,0
215.8,0,1,1
216.0,0,1,1
216.2,0,1,1
216.4,0,1,1
216.6,0,1,1
216.8,0,1,1
217.0,0,1,1
217.2,0,1,1
217.4,0,1,1
217.6,0,1,1
217.8,0,1,1
218.0,0,1,1
218.2,0,1,1
218.4,0,1,1
218.6,0,1,1
218.8,0,1,1
219.0,0,1,1
219.2,0,1,1
219.4,0,1,1
219.6,0,1,1
219.8,0,1,1
220.0,0,1,1
220.2,0,1,1
220.4,0,1,1
220.6,0,1,1
220.8,0,1,1
221.0,0,1,1
221.2,0,1,1
221.4,0,1,1
221.6,0,1,1
221.866667,0,1,1
