stamp_sec,key,entity_a_bump_direction,entity_b_bump_direction,entity_a_event,entity_b_event
857,"('robot_0', 'south_wall::link::collision')",back,,,
857,"('robot_1', 'west_wall::link::collision')",back,,,
857,"('robot_2', 'south_wall::link::collision')",right,,,
860,"('robot_0', 'west_wall::link::collision')",back,,CONTACT_RECOVERY,
863,"('robot_0', 'south_wall::link::collision')",right,,CONTACT_RECOVERY,
868,"('robot_1', 'north_wall::link::collision')",front,,EV_move_forward,
869,"('robot_2', 'east_wall::link::collision')",back,,EV_move_forward,
871,"('robot_0', 'west_wall::link::collision')",left,,EV_move_forward,
873,"('robot_0', 'south_wall::link::collision')",front,,CONTACT_RECOVERY,
880,"('robot_1', 'north_wall::link::collision')",right,,EV_move_forward,
881,"('robot_0', 'south_wall::link::collision')",front,,EV_move_forward,
882,"('robot_0', 'south_wall::link::collision')",right,,CONTACT_RECOVERY,
893,"('robot_1', 'north_wall::link::collision')",right,,EV_move_forward,
896,"('robot_1', 'robot_2')",left,front,EV_move_forward,EV_move_forward
897,"('robot_1', 'north_wall::link::collision')",left,,CONTACT_RECOVERY,
907,"('robot_1', 'north_wall::link::collision')",front,,EV_move_forward,
914,"('robot_0', 'south_wall::link::collision')",right,,EV_move_forward,
920,"('robot_2', 'north_wall::link::collision')",left,,EV_move_forward,
929,"('robot_1', 'north_wall::link::collision')",right,,EV_move_forward,
930,"('robot_0', 'south_wall::link::collision')",right,,EV_move_forward,
944,"('robot_1', 'north_wall::link::collision')",front,,EV_move_forward,
