time_s,robot_0_detected,robot_1_detected,robot_2_detected
35.8,1,1,1
36.0,1,1,1
36.2,1,1,1
36.4,1,1,1
36.6,1,1,1
36.8,1,1,1
37.0,1,1,1
37.2,1,1,1
37.4,1,1,1
37.6,1,1,1
37.8,1,1,1
38.0,1,1,1
38.2,1,1,1
38.4,1,1,1
38.6,1,0,1
38.8,1,1,1
39.0,1,1,1
39.2,1,1,1
39.4,1,1,1
39.6,1,1,1
39.8,1,1,1
40.0,1,1,1
40.2,1,1,1
40.4,1,1,1
40.6,1,1,1
40.8,1,1,1
41.0,1,1,1
41.2,1,1,1
41.4,1,1,1
41.6,1,1,1
41.8,1,1,1
42.0,1,1,1
42.2,1,1,1
42.4,1,1,1
42.6,1,1,1
42.8,1,1,1
43.0,1,1,1
43.2,1,1,1
43.4,1,1,1
43.6,1,1,1
43.8,1,0,1
44.0,1,1,1
44.2,1,1,1
44.4,1,1,1
44.6,1,1,1
44.8,1,1,1
45.0,1,1,1
45.2,1,1,1
45.4,1,1,1
45.6,1,1,1
45.8,1,1,1
46.0,1,1,1
46.2,1,1,1
46.4,1,1,1
46.6,1,1,1
46.8,1,1,1
47.0,1,1,1
47.2,1,1,1
47.4,1,1,1
47.6,1,1,1
47.8,1,1,1
48.0,1,0,1
48.2,1,0,1
48.4,1,1,1
48.6,1,1,1
48.8,1,1,1
49.0,1,1,1
49.2,1,1,1
49.4,1,1,1
49.6,1,1,1
49.8,1,1,1
50.0,1,1,1
50.2,1,1,1
50.4,1,1,1
50.6,1,1,1
50.8,1,1,1
51.0,1,0,1
51.2,1,0,1
51.4,1,1,1
51.6,1,1,1
51.8,1,1,1
52.0,1,1,1
52.2,1,1,1
52.4,1,0,1
52.6,1,0,1
52.8,1,1,1
53.0,1,1,1
53.2,1,1,1
53.4,1,1,1
53.6,0,1,1
53.8,0,1,1
54.0,0,1,1
54.2,0,1,1
54.4,0,1,1
54.6,0,1,1
54.8,0,1,1
55.0,0,1,1
55.2,0,1,1
55.4,0,0,1
55.6,0,1,1
55.8,0,1,1
56.0,0,1,1
56.2,0,1,1
56.4,0,1,1
56.6,0,1,1
56.8,1,1,1
57.0,1,1,1
57.2,0,1,1
57.4,1,1,1
57.6,1,1,1
57.8,1,1,1
58.0,1,1,1
58.2,1,1,1
58.4,1,1,1
58.6,1,1,1
58.8,1,1,1
59.0,1,1,1
59.2,1,0,1
59.4,1,1,1
59.6,0,1,1
59.8,0,1,1
60.0,1,0,1
60.2,1,0,1
60.4,1,1,1
60.6,0,1,1
60.8,0,1,1
61.0,1,1,1
61.2,0,1,1
61.4,1,1,1
61.6,1,1,1
61.8,0,1,1
62.0,0,1,1
62.2,1,1,1
62.4,0,0,1
62.6,1,1,1
62.8,1,0,1
63.0,1,0,1
63.2,0,1,1
63.4,0,1,1
63.6,0,1,1
63.8,1,0,1
64.0,0,1,1
64.2,0,0,1
64.4,0,0,1
64.6,0,1,1
64.8,0,1,1
65.0,0,0,1
65.2,0,1,1
65.4,1,1,1
65.6,1,1,1
65.8,1,1,1
66.0,1,1,1
66.2,1,1,1
66.4,1,1,1
66.6,0,1,1
66.8,0,1,1
67.0,1,1,1
67.2,0,1,1
67.4,1,1,1
67.6,0,1,1
67.8,0,0,1
68.0,0,1,1
68.2,0,1,1
68.4,0,1,1
68.6,1,1,1
68.8,1,1,1
69.0,0,1,1
69.2,0,1,1
69.4,1,1,1
69.6,1,1,1
69.8,0,1,1
70.0,1,1,1
70.2,1,1,1
70.4,1,1,1
70.6,1,1,1
70.8,1,1,1
71.0,0,0,1
71.2,0,1,1
71.4,1,1,1
71.6,1,1,1
71.8,1,1,1
72.0,0,1,1
72.2,0,1,1
72.4,1,1,1
72.6,1,1,1
72.8,1,0,1
73.0,0,1,1
73.2,1,0,1
73.4,1,1,1
73.6,0,1,1
73.8,0,1,1
74.0,1,1,1
74.2,0,1,1
74.4,1,1,1
74.6,0,1,1
74.8,0,1,1
75.0,0,1,1
75.2,0,1,1
75.4,0,1,1
75.6,1,1,1
75.8,1,1,1
76.0,1,1,1
76.2,1,1,1
76.4,1,1,1
76.6,1,1,1
76.8,0,1,1
77.0,1,1,1
77.2,0,1,1
77.4,0,1,1
77.6,0,1,1
77.8,0,1,1
78.0,0,0,1
78.2,0,1,1
78.4,0,1,1
78.6,1,1,1
78.8,0,1,1
79.0,1,1,1
79.2,1,1,1
79.4,1,1,1
79.6,1,1,1
79.8,1,0,1
80.0,1,0,1
80.2,1,0,1
80.4,0,1,1
80.6,0,1,1
80.8,1,0,1
81.0,0,0,1
81.2,0,1,1
81.4,0,1,1
81.6,1,1,1
81.8,1,1,1
82.0,1,1,1
82.2,1,1,1
82.4,1,1,1
82.6,0,1,1
82.8,1,1,1
83.0,0,1,1
83.2,1,1,1
83.4,1,1,1
83.6,1,1,1
83.8,0,1,1
84.0,1,1,1
84.2,1,1,1
84.4,1,1,1
84.6,0,1,1
84.8,1,1,1
85.0,0,1,1
85.2,0,1,1
85.4,0,1,1
85.6,0,1,0
85.8,0,1,0
86.0,0,1,1
86.2,0,1,0
86.4,0,1,0
86.6,0,1,1
86.8,0,1,1
87.0,1,1,1
87.2,1,1,0
87.4,1,1,0
87.6,1,1,0
87.8,1,0,0
88.0,0,0,0
88.2,1,1,0
88.4,1,1,0
88.6,1,1,0
88.8,1,0,0
89.0,1,0,0
89.2,1,0,0
89.4,1,0,0
89.6,1,0,0
89.8,1,0,0
90.0,1,1,0
90.2,1,1,0
90.4,1,1,0
90.6,1,1,0
90.8,1,1,0
91.0,1,1,0
91.2,1,1,0
91.4,1,1,0
91.6,0,1,0
91.8,1,1,0
92.0,1,1,0
92.2,1,1,0
92.4,1,1,0
92.6,1,1,0
92.8,1,1,0
93.0,1,0,0
93.2,1,1,0
93.4,1,1,0
93.6,1,1,0
93.8,1,1,0
94.0,1,1,0
94.2,0,1,0
94.4,1,1,0
94.6,1,1,0
94.8,1,1,0
95.0,0,1,0
95.2,1,1,0
95.4,1,1,0
95.6,1,1,0
95.8,1,1,0
96.0,1,1,0
96.2,1,1,0
96.4,0,1,0
96.6,0,1,0
96.8,0,1,0
97.0,1,1,0
97.2,1,1,0
97.4,1,1,0
97.6,1,1,0
97.8,1,1,0
98.0,1,1,0
98.2,0,1,0
98.4,1,1,0
98.6,0,1,0
98.8,1,1,0
99.0,1,1,0
99.2,0,1,0
99.4,0,1,0
99.6,1,1,0
99.8,1,1,0
100.0,1,1,0
100.2,1,1,0
100.4,1,1,0
100.6,1,1,0
100.8,0,1,0
101.0,1,1,0
101.2,0,1,0
101.4,1,1,0
101.6,1,1,0
101.8,1,1,0
102.0,0,1,0
102.2,1,1,0
102.4,1,1,0
102.6,1,1,0
102.8,1,1,0
103.0,1,1,0
103.2,0,1,0
103.4,1,1,0
103.6,1,1,0
103.8,1,1,0
104.0,1,1,0
104.2,1,1,0
104.4,1,1,0
104.6,1,1,0
104.8,1,1,0
105.0,0,1,0
105.2,1,1,0
105.4,0,1,0
105.6,0,1,0
105.8,0,1,0
106.0,0,1,0
106.2,1,1,0
106.4,1,1,0
106.6,0,1,0
106.8,1,1,0
107.0,1,1,0
107.2,1,1,0
107.4,1,1,0
107.6,1,1,0
107.8,0,1,0
108.0,0,1,0
108.2,1,1,0
108.4,0,1,0
108.6,1,1,0
108.8,1,1,0
109.0,0,1,0
109.2,1,1,0
109.4,1,1,0
109.6,1,1,0
109.8,1,1,0
110.0,1,1,0
110.2,0,1,0
110.4,1,1,0
110.6,1,1,0
110.8,1,1,0
111.0,1,1,0
111.2,1,1,0
111.4,1,1,0
111.6,1,1,0
111.8,1,1,0
112.0,0,1,0
112.2,0,1,0
112.4,0,1,0
112.6,0,1,0
112.8,1,1,0
113.0,1,1,0
113.2,0,1,0
113.4,1,1,0
113.6,0,1,0
113.8,0,1,0
114.0,1,1,0
114.2,1,1,0
114.4,1,1,0
114.6,1,1,0
114.8,1,1,0
115.0,1,1,0
115.2,1,1,0
115.4,1,1,0
115.6,1,1,0
115.8,0,1,0
116.0,1,1,0
116.2,1,1,0
116.4,1,1,0
116.6,1,1,0
116.8,1,1,0
117.0,1,1,0
117.2,1,1,0
117.4,1,1,0
117.6,1,1,0
117.8,0,1,0
118.0,1,1,0
118.2,1,1,0
118.4,1,1,0
118.6,1,1,0
118.8,0,1,0
119.0,1,1,0
119.2,0,1,0
119.4,1,1,0
119.6,1,1,0
119.8,1,1,0
120.0,1,1,0
120.2,1,1,0
120.4,1,1,0
120.6,1,1,0
120.8,1,1,0
121.0,1,1,0
121.2,0,1,0
121.4,1,1,0
121.6,0,1,0
121.8,1,1,0
122.0,1,1,0
